,id,sys_end_time,city,city_code,time_of_arrival,geo_location,location_address,location_type,Index1,time,parit,teorshlilihiyuvi,teortext,gender,age,point_type
112,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,4,06:29:00,בדל סיגריה,שלילית,השלכה על הריצפה,זכר,50-69,אזור תעשייה
113,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,5,06:32:00,ממיינ,חיובית,מניננ,זכר,10-19,אזור תעשייה
114,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,6,06:32:00,מגממב,חיובית,מכממכ,נקבה,30-49,אזור תעשייה
115,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,7,06:32:00,מכמגמ,חיובית,מכממכ,נקבה,50-69,אזור תעשייה
116,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,8,06:33:00,מבמסמ,חיובית,מגיגמגמ,זכר,30-49,אזור תעשייה
117,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,9,06:33:00,מגמסמי,חיובית,מגממבמ,זכר,20-29,אזור תעשייה
118,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,10,06:34:00,מבחסמ,חיובית,במבחכי,נקבה,30-49,אזור תעשייה
119,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,11,06:34:00,,חיובית,במבחבמבמ,זכר,50-69,אזור תעשייה
120,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,12,06:34:00,מגגמבמ,שלילית,צבצמבבממ,זכר,20-29,אזור תעשייה
121,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,13,06:35:00,גמסמבמ,חיובית,בצבחבממ,זכר,20-29,אזור תעשייה
122,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,14,06:35:00,גמבמגמ,שלילית,בצבחבמ,זכר,20-29,אזור תעשייה
123,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,15,06:36:00,מגמגמ,חיובית,במבמבמ,זכר,30-49,אזור תעשייה
124,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,16,06:36:00,גצגמגמ,חיובית,במבחבמ,נקבה,10-19,אזור תעשייה
125,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,17,06:37:00,גלגלגמ,חיובית,בחבחבמ,נקבה,20-29,אזור תעשייה
126,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,18,06:37:00,בצבחגמ,חיובית,בצבחבמ,זכר,20-29,אזור תעשייה
127,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,19,06:37:00,גלסלבח,שלילית,בחגחגמ,זכר,30-49,אזור תעשייה
128,20,2021-07-13 06:40:07,אופקים,31,06:25:00,"31.952062310487037,34.80838267626619",אזור התעשיה,אזור תעשייה,20,06:38:00,חגיגמ,חיובית,בחגחגמ,זכר,10-19,אזור תעשייה
129,21,2021-07-13 10:46:08,רמלה,8500,08:55:00,"31.9318047,34.8563958",רחוב הצנחנים,רחוב מגורים,1,09:07:00,בקבוק פלסטיק,שלילית,ילד קטן זרק על הרצפה,זכר,5-9,רחוב מגורים
130,21,2021-07-13 10:46:08,רמלה,8500,08:55:00,"31.9318047,34.8563958",רחוב הצנחנים,רחוב מגורים,2,09:16:00,מסכת קורונה,חיובית,אישה זקנה זרקה לפחשליד הבית שלה (אין פח ברחוב),נקבה,70 ומעלה,רחוב מגורים
131,21,2021-07-13 10:46:08,רמלה,8500,08:55:00,"31.9318047,34.8563958",רחוב הצנחנים,רחוב מגורים,3,09:16:00,עתיפה של חתיף,חיובית,אישה זקנה זרקה לפח שליד הבית שלה,נקבה,70 ומעלה,רחוב מגורים
132,21,2021-07-13 10:46:08,רמלה,8500,08:55:00,"31.9318047,34.8563958",רחוב הצנחנים,רחוב מגורים,4,09:17:00,ארגזי קרטון ריקים,שלילית,בעל מכולת זרק ליד הפח למחזור קרטונים כי הפח היה מלא,זכר,30-49,רחוב מגורים
133,21,2021-07-13 10:46:08,רמלה,8500,08:55:00,"31.9318047,34.8563958",רחוב הצנחנים,רחוב מגורים,5,09:17:00,ארגזי קרטון ריקים,שלילית,בעל המכולת השניה זרק על המדרכה,זכר,30-49,רחוב מגורים
134,21,2021-07-13 10:46:08,רמלה,8500,08:55:00,"31.9318047,34.8563958",רחוב הצנחנים,רחוב מגורים,6,09:27:00,חתיכות של ירקות,שלילית,בעל מכות זרק על המדרכה ליז החנות שלו,זכר,20-29,רחוב מגורים
135,21,2021-07-13 10:46:08,רמלה,8500,08:55:00,"31.9318047,34.8563958",רחוב הצנחנים,רחוב מגורים,7,09:39:00,בקבוק ריק של בירה,שלילית,מישהו עבר וזרק בקבוק בירה ריק מאחורי המחזור קרטון יש שם ערימה שלימה של זבל,זכר,30-49,רחוב מגורים
136,21,2021-07-13 10:46:08,רמלה,8500,08:55:00,"31.9318047,34.8563958",רחוב הצנחנים,רחוב מגורים,8,09:50:00,סיגריה,שלילית,מישהו השליך על המדרכה,זכר,50-69,רחוב מגורים
137,21,2021-07-13 10:46:08,רמלה,8500,08:55:00,"31.9318047,34.8563958",רחוב הצנחנים,רחוב מגורים,9,09:52:00,כוס שתיה חמה,שלילית,נפל מהחלון של אחד הבניינים לא ראיתי מי זרק,זכר,20-29,רחוב מגורים
138,23,2021-07-13 10:32:12,קריית גת,2630,10:27:00,"31.228135,34.7948304",נרקיס 9,רחוב מגורים,1,10:28:00,זבל,חיובית,נזרק,זכר,50-69,רחוב מגורים
139,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,1,11:15:00,בדלי סיגריה,שלילית,בחורה עישנה וזרקה את הסיגריה לרחוב כשסיימה,נקבה,30-49,רחוב מגורים
140,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,2,11:20:00,כוס שתייה קרה,חיובית,אדם שתה וזרג לפח ברחוב,זכר,20-29,רחוב מגורים
141,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,3,11:25:00,מסכת קורונה,שלילית,אדם השליך את מסכה לרחוב,נקבה,20-29,רחוב מגורים
142,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,4,11:30:00,בדל סיגריה,חיובית,אדם עישן סיגריה והשליך לפח,זכר,30-49,רחוב מגורים
143,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,5,11:32:00,שקית לחם פרוס חצי מלאה,שלילית,אדם עשה סדר ברכב והניח שקית לחם חצי מלאה בצד הדרך,זכר,30-49,רחוב מגורים
144,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,6,11:36:00,בלון מפוצץ,שלילית,הבלון היתפוצץ ונזרק ברחוב,נקבה,10-19,רחוב מגורים
145,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,7,11:39:00,טרופית,שלילית,אדם שתה טרופית וכשסיים  זרק אותה ברחוב,זכר,10-19,רחוב מגורים
146,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,8,11:42:00,בקבוקי פלסטיק,חיובית,אדם מבוגר הגיע עם שקית עם בקבוקים וזרק אותם לפינת מחזור,זכר,50-69,רחוב מגורים
147,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,9,11:45:00,קופסאת סיגריות,חיובית,אדם זרק חבילת סיגריות לפח,נקבה,30-49,רחוב מגורים
148,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,10,11:47:00,פלפל חריף,שלילית,אדם השליח לרצפה ליד תחנת אטובוס למרות שהיה פח קרוב,נקבה,30-49,רחוב מגורים
149,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,11,11:49:00,,שלילית,אדם הניח באמצע הרחוב ליד המחזורית שקית סופר חצי מלאה בזבל,זכר,20-29,רחוב מגורים
150,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,12,11:57:00,כוס שתייה חמה,שלילית,אדם שתה כוס והשאיר במקום שישב,זכר,30-49,רחוב מגורים
151,24,2021-07-13 12:07:32,רמלה,8500,11:00:00,,משה דיין,רחוב מגורים,13,12:02:00,ארגז קרטון,שלילית,אדם הניח ארגזי קרטון ליד מחזורית של בקבוקים באמצע הרחוב,זכר,30-49,רחוב מגורים
152,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,1,13:25:00,סיגריה,שלילית,אדם עישן סיגריה וזרק אותה ברחוב,זכר,50-69,רחוב מסחרי
153,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,2,13:27:00,כוס חד פעמית,שלילית,אדם שתה וזרק ברחוב,זכר,20-29,רחוב מסחרי
154,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,3,01:33:00,קופסאת פלסטיק של סלטים,שלילית,אדם אכל פלאפל וכשסיים הקופסא עפה לקרקע,זכר,10-19,רחוב מסחרי
155,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,4,01:36:00,קופסאת סיגריות,שלילית,אדם סיים קופסא וזרק אותה באדנית מלאה בזבל,זכר,20-29,רחוב מסחרי
156,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,5,01:41:00,פקק של בקבוק,שלילית,נזרק באמצע הרחוב כנראה כי לא היה פח,זכר,20-29,רחוב מסחרי
157,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,6,01:44:00,עטיפה של סוכריה,שלילית,ילד אכל וזרק לרצפה,זכר,5-9,רחוב מסחרי
158,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,7,01:48:00,עטיפה של ארטיק,שלילית,נזרק לתוך אדנית ברחוב,נקבה,10-19,רחוב מסחרי
159,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,8,01:52:00,עטיפה של פלאפל,שלילית,אדם אכל והשאיר על השולחן בחוץ ואז זה עף לרצפה של הרחוב,זכר,10-19,רחוב מסחרי
160,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,9,01:54:00,קבלה,שלילית,אדם יצא מחנות והשליך את הקבלה,זכר,30-49,רחוב מסחרי
161,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,10,01:56:00,כוסות לשתייה קרה,שלילית,2 ילדים ישבו לאכול והשאירו כוסות על השולחן שעפו לרחוב,זכר,5-9,רחוב מסחרי
162,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,11,01:59:00,,חיובית,אדם סיים לשתות פחית והשליך לפח,זכר,30-49,רחוב מסחרי
163,26,2021-07-13 14:05:40,רמלה,8500,12:27:00,,קניון נווה רם,רחוב מסחרי,12,02:01:00,סיגריה,שלילית,אדם השליך בדל סיגריה לאדנית באמצע הרחוב,זכר,20-29,רחוב מסחרי
164,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,1,03:00:00,קרטון של פיצה,שלילית,אדם השאיר בתחנה קרטון ריק של פיצה,זכר,10-19,רחוב מגורים
165,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,2,03:02:00,עטיפה של סיגריה אלקטורונית,שלילית,אדם הוציא את הסיגריה והשליך את העטיפה,זכר,10-19,רחוב מגורים
166,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,3,03:04:00,כוס שתיה קרה,שלילית,אדם שתה והשליך את הכוס בצד הדרך,זכר,10-19,רחוב מגורים
167,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,4,03:10:00,שקית עם לחם,שלילית,אדם השאיר בתחנת אטובוס,נקבה,30-49,רחוב מגורים
168,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,5,03:12:00,קבלה,שלילית,הושלכה ליד תחנת אוטובוס,זכר,30-49,רחוב מגורים
169,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,6,03:21:00,נייר טישו,שלילית,אדם קינח את האף וזרק,זכר,30-49,רחוב מגורים
170,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,7,03:25:00,סיגריה,שלילית,אדם עישן וזרק את הסיגריה באמצע הרחוב,זכר,20-29,רחוב מגורים
171,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,8,03:34:00,שקית ניילון,שלילית,אדם השליך בצד הדרך,זכר,10-19,רחוב מגורים
172,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,9,03:35:00,מגש פיצה,חיובית,אדם סיים לאכול פיצה וזרק לפח,זכר,20-29,רחוב מגורים
173,28,2021-07-13 15:40:03,רמלה,8500,02:50:00,,מבצע יונתן,רחוב מגורים,10,03:37:00,עטיפה של חטיף,שלילית,אדם השליך עטיפה של חטיף שוקולד לאחר שאכל,נקבה,10-19,רחוב מגורים
174,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,1,16:22:00,בדלי סיגריות,שלילית,אנשים השליכו כי אין מאפרה,נקבה,20-29,רחוב מסחרי
175,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,2,16:26:00,עיתון,שלילית,הושלך ארצה מחוץ לפח,זכר,30-49,רחוב מסחרי
176,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,3,16:31:00,השליכה ארצה מסטיק,שלילית,לא היה פח בנמצא ולכן ירקה ארצה את המסטיק,נקבה,5-9,רחוב מסחרי
177,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,4,16:31:00,קופסת שוקולד,שלילית,השליכה ארצה,נקבה,5-9,רחוב מסחרי
178,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,5,17:30:00,אבוקדו,חיובית,השליכה לפח,נקבה,30-49,רחוב מסחרי
179,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,6,16:37:00,מקל ארטיק,שלילית,הושלך ארצה,נקבה,5-9,רחוב מסחרי
180,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,7,16:40:00,,שלילית,,זכר,30-49,רחוב מסחרי
181,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,8,17:30:00,,שלילית,,זכר,10-19,רחוב מסחרי
182,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,9,17:35:00,צואת כלבים,חיובית,הרימה והשליכה לפח,נקבה,10-19,רחוב מסחרי
183,30,2021-07-13 17:06:07,קריית שמונה,2800,16:20:00,"33.2315318,35.6487037",קרית שמונה,רחוב מסחרי,10,16:49:00,תבנית אפייה מאלומיניום,חיובית,השליכה לפח,נקבה,10-19,רחוב מסחרי
